activity_id,employee_id,start_date,sport_type,distance_m,end_date,comment
2709,48260,2026-03-17 02:50:18,Voile,,2026-03-17 04:31:18,
2710,48260,2026-03-19 05:50:18,Voile,,2026-03-19 07:16:18,Belle séance !
2711,48260,2026-04-03 04:07:18,Voile,,2026-04-03 06:57:18,Nouveau record personnel !
2712,48260,2026-04-04 20:46:18,Voile,,2026-04-04 23:37:18,
2713,48260,2026-04-14 02:35:18,Voile,,2026-04-14 04:13:18,Fatigant mais satisfaisant
2714,48260,2026-04-27 01:40:18,Voile,,2026-04-27 03:46:18,
2715,48260,2026-05-07 07:08:18,Voile,,2026-05-07 08:23:18,Reprise du sport :)
2716,48260,2026-05-08 18:51:18,Voile,,2026-05-08 21:23:18,Séance de récupération
2717,92368,2025-05-15 03:35:18,Running,3123,2025-05-15 03:59:18,
2718,92368,2025-05-18 01:25:18,Running,7953,2025-05-18 01:54:18,Super conditions aujourd'hui
2719,92368,2025-05-27 06:55:18,Running,10225,2025-05-27 07:29:18,Nouveau record personnel !
2720,92368,2025-05-30 05:26:18,Running,4835,2025-05-30 05:49:18,Bonne sortie
2721,92368,2025-06-04 01:21:18,Running,15006,2025-06-04 02:04:18,Belle séance !
2722,92368,2025-06-06 08:28:18,Running,5976,2025-06-06 08:51:18,Fatigant mais satisfaisant
2723,92368,2025-06-06 22:25:18,Running,5159,2025-06-06 22:49:18,Fatigant mais satisfaisant
2724,92368,2025-06-10 05:25:18,Running,12905,2025-06-10 06:08:18,Super conditions aujourd'hui
2725,92368,2025-06-12 21:45:18,Running,8583,2025-06-12 22:14:18,Bonne sortie
2726,92368,2025-06-14 00:33:18,Running,4472,2025-06-14 00:54:18,Bonne sortie
2727,92368,2025-06-18 19:28:18,Running,10283,2025-06-18 20:10:18,Reprise du sport :)
2728,92368,2025-06-19 07:32:18,Running,6587,2025-06-19 08:00:18,Objectif atteint !
2729,92368,2025-06-24 06:25:18,Running,5785,2025-06-24 07:07:18,
2730,92368,2025-06-25 22:26:18,Running,12273,2025-06-25 23:11:18,Belle séance !
2731,92368,2025-06-28 03:39:18,Running,9946,2025-06-28 04:10:18,Super conditions aujourd'hui
2732,92368,2025-06-30 05:04:18,Running,7648,2025-06-30 05:40:18,Bonne sortie
2733,92368,2025-07-01 06:31:18,Running,8432,2025-07-01 07:01:18,Nouveau record personnel !
2734,92368,2025-07-09 06:02:18,Running,3070,2025-07-09 06:26:18,Nouveau record personnel !
2735,92368,2025-07-10 18:22:18,Running,5360,2025-07-10 18:43:18,Nouveau record personnel !
2736,92368,2025-07-17 05:42:18,Running,13880,2025-07-17 06:22:18,Objectif atteint !
2737,92368,2025-07-19 19:01:18,Running,8677,2025-07-19 19:27:18,Reprise du sport :)
2738,92368,2025-07-23 05:16:18,Running,4865,2025-07-23 05:41:18,Reprise du sport :)
2739,92368,2025-07-25 23:36:18,Running,3460,2025-07-25 23:57:18,Objectif atteint !
2740,92368,2025-07-26 20:48:18,Running,7924,2025-07-26 21:29:18,Bonne sortie
2741,92368,2025-08-01 01:46:18,Running,12103,2025-08-01 02:30:18,Séance de récupération
2742,92368,2025-08-24 21:46:18,Running,4092,2025-08-24 22:12:18,Fatigant mais satisfaisant
2743,92368,2025-08-26 22:41:18,Running,7229,2025-08-26 23:17:18,Super conditions aujourd'hui
2744,92368,2025-09-01 02:09:18,Running,7550,2025-09-01 02:45:18,
2745,92368,2025-09-01 02:52:18,Running,7101,2025-09-01 03:13:18,Belle séance !
2746,92368,2025-09-04 00:58:18,Running,10753,2025-09-04 01:29:18,Bonne sortie
2747,92368,2025-09-11 23:45:18,Running,4560,2025-09-12 00:00:18,Reprise du sport :)
2748,92368,2025-09-17 06:05:18,Running,10932,2025-09-17 06:42:18,Objectif atteint !
2749,92368,2025-09-18 18:02:18,Running,9476,2025-09-18 18:41:18,Super conditions aujourd'hui
2750,92368,2025-09-19 06:10:18,Running,10461,2025-09-19 06:50:18,
2751,92368,2025-09-21 19:42:18,Running,3422,2025-09-21 20:08:18,Objectif atteint !
2752,92368,2025-10-19 18:03:18,Running,3900,2025-10-19 18:24:18,
2753,92368,2025-10-23 18:39:18,Running,5003,2025-10-23 18:56:18,Fatigant mais satisfaisant
2754,92368,2025-10-25 23:51:18,Running,1941,2025-10-26 00:06:18,Belle séance !
2755,92368,2025-10-26 03:09:18,Running,11021,2025-10-26 03:42:18,Belle séance !
2756,92368,2025-11-08 00:40:18,Running,4773,2025-11-08 01:05:18,Belle séance !
2757,92368,2025-11-16 05:06:18,Running,3342,2025-11-16 05:29:18,Objectif atteint !
2758,92368,2025-11-17 02:14:18,Running,5568,2025-11-17 02:34:18,Séance de récupération
2759,92368,2025-11-22 02:50:18,Running,7137,2025-11-22 03:29:18,
2760,92368,2025-11-27 05:52:18,Running,5934,2025-11-27 06:29:18,Nouveau record personnel !
2761,92368,2025-12-01 21:02:18,Running,5594,2025-12-01 21:21:18,Séance de récupération
2762,92368,2025-12-04 00:33:18,Running,5547,2025-12-04 00:49:18,Bonne sortie
2763,92368,2025-12-05 04:57:18,Running,10162,2025-12-05 05:37:18,Fatigant mais satisfaisant
2764,92368,2025-12-09 08:57:18,Running,8379,2025-12-09 09:21:18,Belle séance !
2765,92368,2025-12-17 19:49:18,Running,4678,2025-12-17 20:23:18,
2766,92368,2025-12-18 03:18:18,Running,3384,2025-12-18 03:33:18,Reprise du sport :)
2767,92368,2025-12-19 04:54:18,Running,8537,2025-12-19 05:28:18,Objectif atteint !
2768,92368,2025-12-25 22:17:18,Running,3455,2025-12-25 22:41:18,Belle séance !
2769,92368,2025-12-31 08:27:18,Running,12154,2025-12-31 09:09:18,Fatigant mais satisfaisant
2770,92368,2026-01-01 03:39:18,Running,10270,2026-01-01 04:10:18,Belle séance !
2771,92368,2026-01-01 04:33:18,Running,9429,2026-01-01 05:07:18,Reprise du sport :)
2772,92368,2026-01-12 18:10:18,Running,8995,2026-01-12 18:55:18,Séance de récupération
2773,92368,2026-01-12 21:59:18,Running,4518,2026-01-12 22:28:18,Bonne sortie
2774,92368,2026-02-01 00:39:18,Running,3361,2026-02-01 01:02:18,Reprise du sport :)
2775,92368,2026-02-07 22:58:18,Running,9677,2026-02-07 23:27:18,
2776,92368,2026-02-10 23:18:18,Running,7986,2026-02-10 23:46:18,Super conditions aujourd'hui
2777,92368,2026-02-15 22:57:18,Running,4777,2026-02-15 23:20:18,Fatigant mais satisfaisant
2778,92368,2026-02-23 19:42:18,Running,7660,2026-02-23 20:24:18,Objectif atteint !
2779,92368,2026-02-27 19:28:18,Running,3401,2026-02-27 19:52:18,
2780,92368,2026-03-02 19:32:18,Running,12219,2026-03-02 20:13:18,Nouveau record personnel !
2781,92368,2026-03-11 02:38:18,Running,3721,2026-03-11 03:04:18,
2782,92368,2026-03-20 01:05:18,Running,2689,2026-03-20 01:26:18,
2783,92368,2026-03-26 20:45:18,Running,6079,2026-03-26 21:15:18,Bonne sortie
2784,92368,2026-04-03 19:17:18,Running,3108,2026-04-03 19:36:18,Fatigant mais satisfaisant
2785,92368,2026-04-09 08:47:18,Running,7494,2026-04-09 09:09:18,
2786,92368,2026-04-10 18:57:18,Running,3530,2026-04-10 19:23:18,Fatigant mais satisfaisant
2787,92368,2026-04-11 07:38:18,Running,9753,2026-04-11 08:08:18,
2788,92368,2026-04-24 03:53:18,Running,8307,2026-04-24 04:20:18,Bonne sortie
2789,92368,2026-04-25 00:38:18,Running,6949,2026-04-25 00:58:18,Reprise du sport :)
2790,92368,2026-05-05 18:45:18,Running,3871,2026-05-05 19:10:18,Bonne sortie
2791,92368,2026-05-08 19:40:18,Running,8630,2026-05-08 20:05:18,Bonne sortie
2792,29793,2025-06-16 02:09:18,Running,5711,2025-06-16 02:35:18,
2793,29793,2025-06-19 02:50:18,Running,7513,2025-06-19 03:30:18,Fatigant mais satisfaisant
2794,29793,2025-06-29 06:23:18,Running,8744,2025-06-29 07:03:18,Bonne sortie
2795,29793,2025-07-24 03:34:18,Running,6237,2025-07-24 04:17:18,
2796,29793,2025-07-26 00:41:18,Running,4596,2025-07-26 00:59:18,Séance de récupération
2797,29793,2025-07-30 20:00:18,Running,2894,2025-07-30 20:19:18,Fatigant mais satisfaisant
2798,29793,2025-07-31 08:32:18,Running,6139,2025-07-31 08:59:18,
2799,29793,2025-08-06 02:46:18,Running,9357,2025-08-06 03:20:18,Nouveau record personnel !
2800,29793,2025-08-09 04:31:18,Running,7416,2025-08-09 05:01:18,Fatigant mais satisfaisant
2801,29793,2025-08-09 20:59:18,Running,5773,2025-08-09 21:34:18,
2802,29793,2025-08-21 02:46:18,Running,3026,2025-08-21 03:05:18,Super conditions aujourd'hui
2803,29793,2025-08-29 21:21:18,Running,2163,2025-08-29 21:37:18,Belle séance !
2804,29793,2025-09-02 01:47:18,Running,3219,2025-09-02 02:12:18,Fatigant mais satisfaisant
2805,29793,2025-09-03 20:47:18,Running,2686,2025-09-03 21:04:18,Reprise du sport :)
2806,29793,2025-09-13 20:54:18,Running,7354,2025-09-13 21:17:18,
2807,29793,2025-10-12 18:05:18,Running,4158,2025-10-12 18:31:18,
2808,29793,2025-10-15 03:48:18,Running,5701,2025-10-15 04:28:18,Belle séance !
2809,29793,2025-10-18 06:13:18,Running,9992,2025-10-18 06:52:18,Nouveau record personnel !
2810,29793,2025-11-10 01:50:18,Running,8197,2025-11-10 02:22:18,Fatigant mais satisfaisant
2811,29793,2025-11-11 06:59:18,Running,8996,2025-11-11 07:29:18,Séance de récupération
2812,29793,2025-11-30 04:29:18,Running,5662,2025-11-30 04:47:18,Super conditions aujourd'hui
2813,29793,2025-12-02 22:47:18,Running,5883,2025-12-02 23:08:18,
2814,29793,2025-12-09 19:47:18,Running,12004,2025-12-09 20:32:18,
2815,29793,2025-12-19 00:51:18,Running,9674,2025-12-19 01:25:18,Nouveau record personnel !
2816,29793,2026-01-18 07:32:18,Running,5797,2026-01-18 08:16:18,
2817,29793,2026-01-29 05:53:18,Running,9188,2026-01-29 06:28:18,
2818,29793,2026-02-14 21:55:18,Running,12657,2026-02-14 22:35:18,Fatigant mais satisfaisant
2819,29793,2026-02-26 03:17:18,Running,5295,2026-02-26 03:50:18,
2820,29793,2026-03-08 08:19:18,Running,6487,2026-03-08 08:38:18,Séance de récupération
2821,29793,2026-03-14 23:25:18,Running,4891,2026-03-14 23:46:18,Nouveau record personnel !
2822,29793,2026-03-16 04:40:18,Running,6310,2026-03-16 04:59:18,
2823,29793,2026-03-19 08:00:18,Running,7349,2026-03-19 08:32:18,Fatigant mais satisfaisant
2824,29793,2026-03-24 22:58:18,Running,5418,2026-03-24 23:15:18,Reprise du sport :)
2825,29793,2026-03-27 07:37:18,Running,4573,2026-03-27 07:59:18,Belle séance !
2826,29793,2026-03-31 06:37:18,Running,7761,2026-03-31 07:15:18,Fatigant mais satisfaisant
2827,29793,2026-04-03 18:48:18,Running,6207,2026-04-03 19:19:18,Séance de récupération
2828,29793,2026-04-10 18:34:18,Running,8484,2026-04-10 19:11:18,
2829,29793,2026-04-24 02:00:18,Running,6625,2026-04-24 02:28:18,
2830,29793,2026-05-04 00:54:18,Running,7161,2026-05-04 01:20:18,Super conditions aujourd'hui
2831,50955,2025-06-01 03:18:18,Rugby,,2025-06-01 04:28:18,Fatigant mais satisfaisant
2832,50955,2025-06-09 02:06:18,Rugby,,2025-06-09 03:33:18,Nouveau record personnel !
2833,50955,2025-06-26 22:24:18,Rugby,,2025-06-26 23:22:18,Reprise du sport :)
2834,50955,2025-06-28 20:25:18,Rugby,,2025-06-28 21:46:18,Bonne sortie
2835,50955,2025-07-16 02:54:18,Rugby,,2025-07-16 04:05:18,Séance de récupération
2836,50955,2025-10-03 01:59:18,Rugby,,2025-10-03 03:10:18,Objectif atteint !
2837,50955,2025-10-03 06:26:18,Rugby,,2025-10-03 06:59:18,Bonne sortie
2838,50955,2025-10-26 08:24:18,Rugby,,2025-10-26 09:22:18,
2839,50955,2025-11-05 19:29:18,Rugby,,2025-11-05 20:52:18,
2840,50955,2025-11-26 04:16:18,Rugby,,2025-11-26 05:26:18,Séance de récupération
2841,50955,2025-12-10 05:40:18,Rugby,,2025-12-10 07:06:18,Reprise du sport :)
2842,50955,2026-03-05 19:10:18,Rugby,,2026-03-05 20:14:18,
2843,50955,2026-03-08 06:59:18,Rugby,,2026-03-08 07:29:18,Fatigant mais satisfaisant
2844,50955,2026-03-24 05:06:18,Rugby,,2026-03-24 06:19:18,Bonne sortie
2845,50955,2026-03-29 02:57:18,Rugby,,2026-03-29 04:27:18,Super conditions aujourd'hui
2846,50955,2026-04-15 04:08:18,Rugby,,2026-04-15 05:32:18,Séance de récupération
2847,50955,2026-05-01 01:11:18,Rugby,,2026-05-01 01:48:18,
2848,36827,2025-05-13 21:21:18,Tennis,,2025-05-13 22:06:18,Séance de récupération
2849,36827,2025-05-24 00:39:18,Tennis,,2025-05-24 01:30:18,Objectif atteint !
2850,36827,2025-07-08 02:16:18,Tennis,,2025-07-08 03:31:18,
2851,36827,2025-07-13 23:53:18,Tennis,,2025-07-14 01:07:18,Super conditions aujourd'hui
2852,36827,2025-07-22 07:50:18,Tennis,,2025-07-22 08:49:18,Reprise du sport :)
2853,36827,2025-07-23 00:40:18,Tennis,,2025-07-23 01:19:18,Nouveau record personnel !
2854,36827,2025-08-11 07:08:18,Tennis,,2025-08-11 08:07:18,Super conditions aujourd'hui
2855,36827,2025-08-18 00:05:18,Tennis,,2025-08-18 00:50:18,
2856,36827,2025-08-25 03:48:18,Tennis,,2025-08-25 04:43:18,Fatigant mais satisfaisant
2857,36827,2025-10-01 21:22:18,Tennis,,2025-10-01 22:11:18,
2858,36827,2025-10-19 18:08:18,Tennis,,2025-10-19 19:09:18,
2859,36827,2025-10-19 23:03:18,Tennis,,2025-10-19 23:55:18,
2860,36827,2025-10-23 02:50:18,Tennis,,2025-10-23 03:32:18,Nouveau record personnel !
2861,36827,2025-11-01 19:45:18,Tennis,,2025-11-01 20:22:18,Fatigant mais satisfaisant
2862,36827,2025-11-02 02:32:18,Tennis,,2025-11-02 03:06:18,Séance de récupération
2863,36827,2025-11-18 08:51:18,Tennis,,2025-11-18 10:14:18,
2864,36827,2025-11-19 03:05:18,Tennis,,2025-11-19 04:11:18,Super conditions aujourd'hui
2865,36827,2025-11-25 22:28:18,Tennis,,2025-11-25 23:19:18,
2866,36827,2025-12-04 04:13:18,Tennis,,2025-12-04 05:11:18,Belle séance !
2867,36827,2025-12-09 22:14:18,Tennis,,2025-12-09 22:54:18,Nouveau record personnel !
2868,36827,2025-12-14 03:09:18,Tennis,,2025-12-14 03:44:18,
2869,36827,2025-12-17 22:09:18,Tennis,,2025-12-17 22:45:18,
2870,36827,2025-12-19 05:08:18,Tennis,,2025-12-19 06:22:18,Super conditions aujourd'hui
2871,36827,2025-12-23 08:12:18,Tennis,,2025-12-23 09:07:18,Nouveau record personnel !
2872,36827,2025-12-27 04:35:18,Tennis,,2025-12-27 05:45:18,Fatigant mais satisfaisant
2873,36827,2026-01-17 08:37:18,Tennis,,2026-01-17 09:59:18,Nouveau record personnel !
2874,36827,2026-01-23 07:55:18,Tennis,,2026-01-23 08:34:18,Super conditions aujourd'hui
2875,36827,2026-02-05 08:00:18,Tennis,,2026-02-05 08:34:18,Séance de récupération
2876,36827,2026-03-01 01:40:18,Tennis,,2026-03-01 02:32:18,Super conditions aujourd'hui
2877,36827,2026-03-12 05:11:18,Tennis,,2026-03-12 06:35:18,
2878,36827,2026-04-01 20:09:18,Tennis,,2026-04-01 21:08:18,
2879,36827,2026-04-18 20:29:18,Tennis,,2026-04-18 21:21:18,Reprise du sport :)
2880,36827,2026-04-29 04:18:18,Tennis,,2026-04-29 04:54:18,
2881,36827,2026-05-02 08:24:18,Tennis,,2026-05-02 09:08:18,Séance de récupération
2882,53944,2025-05-14 01:50:18,Natation,2282,2025-05-14 02:33:18,
2883,53944,2025-05-30 00:41:18,Natation,2736,2025-05-30 01:18:18,
2884,53944,2025-06-30 21:21:18,Natation,1984,2025-06-30 21:42:18,Séance de récupération
2885,53944,2025-07-02 20:50:18,Natation,2490,2025-07-02 21:45:18,Bonne sortie
2886,53944,2025-07-24 08:30:18,Natation,1904,2025-07-24 08:53:18,Objectif atteint !
2887,53944,2025-07-25 02:37:18,Natation,1864,2025-07-25 03:05:18,
2888,53944,2025-07-26 02:43:18,Natation,1198,2025-07-26 03:16:18,Reprise du sport :)
2889,53944,2025-08-14 05:19:18,Natation,2194,2025-08-14 06:15:18,Belle séance !
2890,53944,2025-09-12 08:22:18,Natation,2612,2025-09-12 08:51:18,Séance de récupération
2891,53944,2025-10-23 06:32:18,Natation,2692,2025-10-23 07:23:18,Séance de récupération
2892,53944,2025-11-14 19:02:18,Natation,1520,2025-11-14 19:30:18,Reprise du sport :)
2893,53944,2025-11-27 19:29:18,Natation,2240,2025-11-27 20:04:18,Fatigant mais satisfaisant
2894,53944,2025-12-09 20:29:18,Natation,2342,2025-12-09 21:13:18,Objectif atteint !
2895,53944,2026-01-02 08:47:18,Natation,2329,2026-01-02 09:33:18,Super conditions aujourd'hui
2896,53944,2026-01-20 21:57:18,Natation,1885,2026-01-20 22:35:18,Reprise du sport :)
2897,53944,2026-02-10 03:00:18,Natation,2452,2026-02-10 03:42:18,
2898,53944,2026-03-08 06:14:18,Natation,4263,2026-03-08 07:02:18,
2899,53944,2026-04-09 05:03:18,Natation,3234,2026-04-09 05:36:18,Super conditions aujourd'hui
2900,53944,2026-04-12 08:42:18,Natation,2139,2026-04-12 09:41:18,Fatigant mais satisfaisant
2901,53944,2026-04-15 04:52:18,Natation,1719,2026-04-15 05:17:18,Belle séance !
2902,53944,2026-04-27 05:58:18,Natation,1904,2026-04-27 06:23:18,Nouveau record personnel !
2903,53944,2026-04-29 03:21:18,Natation,2970,2026-04-29 03:52:18,Bonne sortie
2904,53944,2026-04-30 22:24:18,Natation,4045,2026-04-30 23:10:18,Bonne sortie
2905,75791,2025-05-24 03:54:18,Running,7799,2025-05-24 04:17:18,Belle séance !
2906,75791,2025-05-31 01:49:18,Running,5897,2025-05-31 02:23:18,Objectif atteint !
2907,75791,2025-06-08 07:48:18,Running,3087,2025-06-08 08:05:18,Super conditions aujourd'hui
2908,75791,2025-06-10 05:52:18,Running,11068,2025-06-10 06:37:18,
2909,75791,2025-06-12 19:01:18,Running,5218,2025-06-12 19:33:18,
2910,75791,2025-06-19 23:12:18,Running,7725,2025-06-19 23:34:18,Séance de récupération
2911,75791,2025-06-23 02:21:18,Running,8339,2025-06-23 03:05:18,Reprise du sport :)
2912,75791,2025-06-28 05:57:18,Running,7374,2025-06-28 06:40:18,Séance de récupération
2913,75791,2025-06-30 23:49:18,Running,6650,2025-07-01 00:28:18,
2914,75791,2025-07-11 19:24:18,Running,9330,2025-07-11 19:56:18,Belle séance !
2915,75791,2025-07-17 22:16:18,Running,8787,2025-07-17 22:42:18,
2916,75791,2025-07-30 23:34:18,Running,3041,2025-07-30 23:54:18,
2917,75791,2025-08-01 08:03:18,Running,6829,2025-08-01 08:29:18,Nouveau record personnel !
2918,75791,2025-08-08 23:58:18,Running,9346,2025-08-09 00:39:18,
2919,75791,2025-08-24 19:45:18,Running,4878,2025-08-24 20:18:18,Fatigant mais satisfaisant
2920,75791,2025-08-31 06:45:18,Running,8872,2025-08-31 07:12:18,Objectif atteint !
2921,75791,2025-08-31 08:36:18,Running,9805,2025-08-31 09:20:18,Objectif atteint !
2922,75791,2025-09-04 02:31:18,Running,9987,2025-09-04 03:14:18,Reprise du sport :)
2923,75791,2025-09-04 19:23:18,Running,8542,2025-09-04 19:59:18,Objectif atteint !
2924,75791,2025-09-19 08:30:18,Running,3586,2025-09-19 08:48:18,Belle séance !
2925,75791,2025-09-22 19:18:18,Running,7324,2025-09-22 19:44:18,
2926,75791,2025-10-03 23:44:18,Running,14000,2025-10-04 00:27:18,
2927,75791,2025-10-04 03:47:18,Running,7437,2025-10-04 04:14:18,Reprise du sport :)
2928,75791,2025-10-14 03:49:18,Running,8037,2025-10-14 04:18:18,Belle séance !
2929,75791,2025-11-16 23:19:18,Running,4372,2025-11-16 23:38:18,
2930,75791,2025-11-23 04:31:18,Running,6719,2025-11-23 04:57:18,
2931,75791,2025-12-05 18:44:18,Running,14372,2025-12-05 19:26:18,
2932,75791,2025-12-16 01:27:18,Running,6910,2025-12-16 02:07:18,Bonne sortie
2933,75791,2026-01-02 18:31:18,Running,6458,2026-01-02 19:04:18,
2934,75791,2026-01-05 21:39:18,Running,4460,2026-01-05 21:55:18,
2935,75791,2026-02-01 22:18:18,Running,8743,2026-02-01 22:50:18,Bonne sortie
2936,75791,2026-02-03 20:25:18,Running,9130,2026-02-03 21:07:18,Super conditions aujourd'hui
2937,75791,2026-02-05 04:00:18,Running,10845,2026-02-05 04:38:18,Fatigant mais satisfaisant
2938,75791,2026-02-09 03:47:18,Running,4685,2026-02-09 04:05:18,Objectif atteint !
2939,75791,2026-02-15 19:17:18,Running,8175,2026-02-15 19:41:18,Super conditions aujourd'hui
2940,75791,2026-02-19 18:20:18,Running,3454,2026-02-19 18:37:18,Bonne sortie
2941,75791,2026-02-20 21:58:18,Running,12657,2026-02-20 22:37:18,
2942,75791,2026-03-05 21:53:18,Running,5528,2026-03-05 22:15:18,Reprise du sport :)
2943,75791,2026-03-10 02:27:18,Running,5889,2026-03-10 03:06:18,Séance de récupération
2944,75791,2026-03-13 05:00:18,Running,8130,2026-03-13 05:30:18,Reprise du sport :)
2945,75791,2026-04-07 19:39:18,Running,10355,2026-04-07 20:23:18,Séance de récupération
2946,75791,2026-04-18 04:23:18,Running,8429,2026-04-18 04:56:18,Reprise du sport :)
2947,75791,2026-04-19 01:51:18,Running,8049,2026-04-19 02:26:18,Reprise du sport :)
2948,75791,2026-04-25 06:09:18,Running,3675,2026-04-25 06:24:18,
2949,92440,2025-06-01 00:26:18,Triathlon,85935,2025-06-01 03:02:18,Fatigant mais satisfaisant
2950,92440,2025-06-01 21:03:18,Triathlon,41903,2025-06-01 22:54:18,Belle séance !
2951,92440,2025-06-11 05:38:18,Triathlon,63751,2025-06-11 07:48:18,Belle séance !
2952,92440,2025-07-14 03:51:18,Triathlon,62568,2025-07-14 05:58:18,Objectif atteint !
2953,92440,2025-07-23 22:12:18,Triathlon,54074,2025-07-24 00:42:18,Super conditions aujourd'hui
2954,92440,2025-07-26 03:40:18,Triathlon,36928,2025-07-26 06:22:18,Objectif atteint !
2955,92440,2025-08-21 19:26:18,Triathlon,52575,2025-08-21 21:25:18,Belle séance !
2956,92440,2025-09-03 23:33:18,Triathlon,34409,2025-09-04 02:17:18,Nouveau record personnel !
2957,92440,2025-09-10 23:34:18,Triathlon,99481,2025-09-11 02:33:18,
2958,92440,2025-09-27 04:26:18,Triathlon,45038,2025-09-27 06:00:18,Belle séance !
2959,92440,2025-10-19 21:05:18,Triathlon,28485,2025-10-19 22:32:18,Nouveau record personnel !
2960,92440,2025-10-20 08:49:18,Triathlon,46162,2025-10-20 11:21:18,
2961,92440,2025-11-09 18:28:18,Triathlon,47362,2025-11-09 20:35:18,Séance de récupération
2962,92440,2025-11-24 19:37:18,Triathlon,37089,2025-11-24 20:48:18,Belle séance !
2963,92440,2025-12-25 19:25:18,Triathlon,29684,2025-12-25 20:38:18,
2964,92440,2026-01-18 04:32:18,Triathlon,49568,2026-01-18 06:01:18,Super conditions aujourd'hui
2965,92440,2026-01-31 00:37:18,Triathlon,39913,2026-01-31 01:55:18,
2966,92440,2026-02-08 18:25:18,Triathlon,53258,2026-02-08 20:51:18,
2967,92440,2026-02-13 08:03:18,Triathlon,95216,2026-02-13 10:56:18,Objectif atteint !
2968,92440,2026-03-16 08:48:18,Triathlon,41841,2026-03-16 10:10:18,Objectif atteint !
2969,92440,2026-03-17 07:57:18,Triathlon,30284,2026-03-17 09:12:18,
2970,92440,2026-04-23 01:28:18,Triathlon,29980,2026-04-23 02:28:18,Bonne sortie
2971,35731,2025-05-14 00:09:18,Rugby,,2025-05-14 00:48:18,Super conditions aujourd'hui
2972,35731,2025-05-18 20:31:18,Rugby,,2025-05-18 21:37:18,Bonne sortie
2973,35731,2025-05-19 06:53:18,Rugby,,2025-05-19 07:28:18,
2974,35731,2025-05-21 06:22:18,Rugby,,2025-05-21 07:31:18,Belle séance !
2975,35731,2025-05-22 23:12:18,Rugby,,2025-05-22 23:47:18,
2976,35731,2025-06-03 03:53:18,Rugby,,2025-06-03 04:55:18,
2977,35731,2025-06-22 05:46:18,Rugby,,2025-06-22 07:14:18,Nouveau record personnel !
2978,35731,2025-06-22 23:56:18,Rugby,,2025-06-23 01:03:18,Nouveau record personnel !
2979,35731,2025-06-24 00:22:18,Rugby,,2025-06-24 01:33:18,
2980,35731,2025-06-25 08:12:18,Rugby,,2025-06-25 08:52:18,
2981,35731,2025-07-03 04:32:18,Rugby,,2025-07-03 05:57:18,Objectif atteint !
2982,35731,2025-07-26 03:34:18,Rugby,,2025-07-26 04:18:18,Super conditions aujourd'hui
2983,35731,2025-07-26 03:52:18,Rugby,,2025-07-26 05:22:18,Fatigant mais satisfaisant
2984,35731,2025-08-06 23:33:18,Rugby,,2025-08-07 00:13:18,Reprise du sport :)
2985,35731,2025-08-08 22:08:18,Rugby,,2025-08-08 23:13:18,
2986,35731,2025-08-19 22:56:18,Rugby,,2025-08-19 23:26:18,
2987,35731,2025-08-22 03:14:18,Rugby,,2025-08-22 04:23:18,Fatigant mais satisfaisant
2988,35731,2025-08-22 22:27:18,Rugby,,2025-08-22 23:08:18,
2989,35731,2025-08-27 19:15:18,Rugby,,2025-08-27 20:06:18,Reprise du sport :)
2990,35731,2025-08-31 23:24:18,Rugby,,2025-09-01 00:38:18,Super conditions aujourd'hui
2991,35731,2025-09-04 04:50:18,Rugby,,2025-09-04 05:39:18,Objectif atteint !
2992,35731,2025-09-10 23:46:18,Rugby,,2025-09-11 01:06:18,Bonne sortie
2993,35731,2025-09-28 01:05:18,Rugby,,2025-09-28 01:48:18,Nouveau record personnel !
2994,35731,2025-10-10 20:14:18,Rugby,,2025-10-10 21:12:18,
2995,35731,2025-10-12 06:12:18,Rugby,,2025-10-12 07:36:18,Objectif atteint !
2996,35731,2025-10-19 18:47:18,Rugby,,2025-10-19 20:01:18,Super conditions aujourd'hui
2997,35731,2025-10-21 04:31:18,Rugby,,2025-10-21 05:49:18,Objectif atteint !
2998,35731,2025-10-25 01:45:18,Rugby,,2025-10-25 02:15:18,
2999,35731,2025-10-29 22:05:18,Rugby,,2025-10-29 22:43:18,Belle séance !
3000,35731,2025-10-30 02:47:18,Rugby,,2025-10-30 04:12:18,Objectif atteint !
3001,35731,2025-11-15 05:47:18,Rugby,,2025-11-15 07:13:18,Reprise du sport :)
3002,35731,2025-11-17 04:59:18,Rugby,,2025-11-17 06:19:18,
3003,35731,2025-12-10 08:49:18,Rugby,,2025-12-10 09:46:18,Bonne sortie
3004,35731,2025-12-19 05:22:18,Rugby,,2025-12-19 06:16:18,Nouveau record personnel !
3005,35731,2025-12-27 07:30:18,Rugby,,2025-12-27 08:17:18,Reprise du sport :)
3006,35731,2026-01-05 05:26:18,Rugby,,2026-01-05 06:53:18,Bonne sortie
3007,35731,2026-01-07 07:52:18,Rugby,,2026-01-07 08:27:18,
3008,35731,2026-01-17 00:45:18,Rugby,,2026-01-17 01:16:18,Séance de récupération
3009,35731,2026-01-17 21:06:18,Rugby,,2026-01-17 22:04:18,
3010,35731,2026-01-22 18:39:18,Rugby,,2026-01-22 19:46:18,Séance de récupération
3011,35731,2026-02-10 06:36:18,Rugby,,2026-02-10 07:44:18,
3012,35731,2026-02-11 03:49:18,Rugby,,2026-02-11 05:04:18,Bonne sortie
3013,35731,2026-02-18 01:02:18,Rugby,,2026-02-18 01:44:18,
